sku,priceCents,nome,compareAtCents,shortBenefit,description,seoTitle,seoDescription
MEJOY-0085,4800,N ACETILCISTEINA (NAC) 500 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"N ACETILCISTEINA (NAC) 500 mg é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: N ACETILCISTEINA (NAC). Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",N ACETILCISTEINA (NAC) 500 mg | Me Joy,N ACETILCISTEINA (NAC) 500 mg. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy.
MEJOY-0086,7500,OL SEMENTE DE ABÓORA 1 G,,Apoia defesa antioxidante e suporte ao sistema imune.,"OL SEMENTE DE ABÓORA 1 G é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: OL SEMENTE DE ABÓORA. Apresentação: cápsulas (80 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",OL SEMENTE DE ABÓORA 1 G | Me Joy,OL SEMENTE DE ABÓORA 1 G. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy.
MEJOY-0087,2500,PINUS PINASTER 150 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"PINUS PINASTER 150 mg é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: PINUS PINASTER. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",PINUS PINASTER 150 mg | Me Joy,PINUS PINASTER 150 mg. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy.
MEJOY-0088,4000,TRANS RESVERATROL 100 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"TRANS RESVERATROL 100 mg é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: TRANS RESVERATROL. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",TRANS RESVERATROL 100 mg | Me Joy,TRANS RESVERATROL 100 mg. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy.
MEJOY-0089,2000,VITAMINA A 10.000 UI,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA A 10.000 UI é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA A. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",VITAMINA A 10.000 UI | Me Joy,VITAMINA A 10.000 UI. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy.
MEJOY-0090,4600,"VITAMINA A, C, D, E  & ZINCO",,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA A, C, D, E  & ZINCO é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA A, C, D, E  & ZINCO. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.","VITAMINA A, C, D, E  & ZINCO | Me Joy","VITAMINA A, C, D, E  & ZINCO. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0091,2100,VITAMINA B6 (PIRIDOXINA) 100 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA B6 (PIRIDOXINA) 100 mg é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA B6 (PIRIDOXINA). Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",VITAMINA B6 (PIRIDOXINA) 100 mg | Me Joy,VITAMINA B6 (PIRIDOXINA) 100 mg. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy.
MEJOY-0092,3000,VITAMINA B9 800 mcg,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA B9 800 mcg é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA B9. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",VITAMINA B9 800 mcg | Me Joy,VITAMINA B9 800 mcg. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy.
MEJOY-0093,2500,VITAMINA C 500 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA C 500 mg é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA C. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",VITAMINA C 500 mg | Me Joy,VITAMINA C 500 mg. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy.
MEJOY-0094,2700,VITAMINA C + ZINCO,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA C + ZINCO é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA C + ZINCO. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",VITAMINA C + ZINCO | Me Joy,VITAMINA C + ZINCO. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy.
MEJOY-0095,5000,VITAMINA D 10.000 UI,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA D 10.000 UI é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA D. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",VITAMINA D 10.000 UI | Me Joy,VITAMINA D 10.000 UI. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy.
MEJOY-0096,2600,VITAMINA D 5.000 UI,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA D 5.000 UI é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA D. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",VITAMINA D 5.000 UI | Me Joy,VITAMINA D 5.000 UI. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy.
MEJOY-0097,2900,VITAMINA D 50.000 UI (1X POR SEM),,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA D 50.000 UI (1X POR SEM) é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA D. Apresentação: cápsulas (12 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",VITAMINA D 50.000 UI (1X POR SEM) | Me Joy,VITAMINA D 50.000 UI (1X POR SEM). Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy.
MEJOY-0098,3800,VITAMINA E 400 UI,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA E 400 UI é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA E. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",VITAMINA E 400 UI | Me Joy,VITAMINA E 400 UI. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy.
MEJOY-0099,2300,ZINCO 50 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"ZINCO 50 mg é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: ZINCO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",ZINCO 50 mg | Me Joy,ZINCO 50 mg. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy.
MEJOY-0100,3400,ÔMEGA 3 1 G,,Apoia defesa antioxidante e suporte ao sistema imune.,"ÔMEGA 3 1 G é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: ÔMEGA 3. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",ÔMEGA 3 1 G | Me Joy,ÔMEGA 3 1 G. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. Me Joy.
MEJOY-0101,4100,BETAÍNA HCL 650 mg,,"Apoia digestão, microbiota e conforto intestinal.","BETAÍNA HCL 650 mg é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: BETAÍNA HCL. Apresentação: cápsulas (90 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",BETAÍNA HCL 650 mg | Me Joy,"BETAÍNA HCL 650 mg. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0102,10600,BIOINTESTIL 600 mg,,"Apoia digestão, microbiota e conforto intestinal.","BIOINTESTIL 600 mg é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: BIOINTESTIL. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",BIOINTESTIL 600 mg | Me Joy,"BIOINTESTIL 600 mg. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0103,2500,BOLDO 200 mg,,"Apoia digestão, microbiota e conforto intestinal.","BOLDO 200 mg é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: BOLDO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",BOLDO 200 mg | Me Joy,"BOLDO 200 mg. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0104,15100,BROMELINA 700 mg,,"Apoia digestão, microbiota e conforto intestinal.","BROMELINA 700 mg é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: BROMELINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",BROMELINA 700 mg | Me Joy,"BROMELINA 700 mg. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0105,6000,COMPLEXO DE ENZIMA,,"Apoia digestão, microbiota e conforto intestinal.","COMPLEXO DE ENZIMA é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: COMPLEXO DE ENZIMA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",COMPLEXO DE ENZIMA | Me Joy,"COMPLEXO DE ENZIMA. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0106,8500,COMPLEXO PROBIÓTICO,,"Apoia digestão, microbiota e conforto intestinal.","COMPLEXO PROBIÓTICO é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: COMPLEXO PROBIÓTICO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",COMPLEXO PROBIÓTICO | Me Joy,"COMPLEXO PROBIÓTICO. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0107,2700,GENGIBRE 250 mg,,"Apoia digestão, microbiota e conforto intestinal.","GENGIBRE 250 mg é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: GENGIBRE. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",GENGIBRE 250 mg | Me Joy,"GENGIBRE 250 mg. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0108,5900,GENGIBRE 400 mg,,"Apoia digestão, microbiota e conforto intestinal.","GENGIBRE 400 mg é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: GENGIBRE. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",GENGIBRE 400 mg | Me Joy,"GENGIBRE 400 mg. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0109,3700,GLICINA 500 mg,,"Apoia digestão, microbiota e conforto intestinal.","GLICINA 500 mg é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: GLICINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",GLICINA 500 mg | Me Joy,"GLICINA 500 mg. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0110,3300,GOMA GUAR 500 mg,,"Apoia digestão, microbiota e conforto intestinal.","GOMA GUAR 500 mg é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: GOMA GUAR. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",GOMA GUAR 500 mg | Me Joy,"GOMA GUAR 500 mg. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0111,11400,INTEST BOOSTER 100 mg,,"Apoia digestão, microbiota e conforto intestinal.","INTEST BOOSTER 100 mg é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: INTEST BOOSTER. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",INTEST BOOSTER 100 mg | Me Joy,"INTEST BOOSTER 100 mg. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0112,4800,LACTOBACILLUS CLAUSII 2 BLH UFC,,"Apoia digestão, microbiota e conforto intestinal.","LACTOBACILLUS CLAUSII 2 BLH UFC é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: LACTOBACILLUS CLAUSII. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",LACTOBACILLUS CLAUSII 2 BLH UFC | Me Joy,"LACTOBACILLUS CLAUSII 2 BLH UFC. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0113,5400,LACTOBACILLUS GASERI 1 BLH UFC,,"Apoia digestão, microbiota e conforto intestinal.","LACTOBACILLUS GASERI 1 BLH UFC é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: LACTOBACILLUS GASERI. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",LACTOBACILLUS GASERI 1 BLH UFC | Me Joy,"LACTOBACILLUS GASERI 1 BLH UFC. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0114,7200,MIX DIGESTIVO,,"Apoia digestão, microbiota e conforto intestinal.","MIX DIGESTIVO é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: MIX DIGESTIVO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",MIX DIGESTIVO | Me Joy,"MIX DIGESTIVO. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0115,5700,OLEO DE ORÉGANO,,"Apoia digestão, microbiota e conforto intestinal.","OLEO DE ORÉGANO é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: OLEO DE ORÉGANO. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",OLEO DE ORÉGANO | Me Joy,"OLEO DE ORÉGANO. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0116,5900,PIPERINA 15 mg,,"Apoia digestão, microbiota e conforto intestinal.","PIPERINA 15 mg é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: PIPERINA. Apresentação: cápsulas (90 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",PIPERINA 15 mg | Me Joy,"PIPERINA 15 mg. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0117,8200,PRÉ E PRO BIÓTICOS PARA BOM FUNCIONAMENTO INTESTINAL,,"Apoia digestão, microbiota e conforto intestinal.","PRÉ E PRO BIÓTICOS PARA BOM FUNCIONAMENTO INTESTINAL é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: PRÉ E PRO BIÓTICOS PARA BOM FUNCIONAMENTO INTESTINAL. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",PRÉ E PRO BIÓTICOS PARA BOM FUNCIONAMENTO INTESTINAL | Me Joy,"PRÉ E PRO BIÓTICOS PARA BOM FUNCIONAMENTO INTESTINAL. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0118,3400,PSYLLIUM 500 mg,,"Apoia digestão, microbiota e conforto intestinal.","PSYLLIUM 500 mg é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: PSYLLIUM. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",PSYLLIUM 500 mg | Me Joy,"PSYLLIUM 500 mg. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0119,6800,SAIS BILIARES 300 mg,,"Apoia digestão, microbiota e conforto intestinal.","SAIS BILIARES 300 mg é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: SAIS BILIARES. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",SAIS BILIARES 300 mg | Me Joy,"SAIS BILIARES 300 mg. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0120,3000,SIMETICONA 100 mg,,"Apoia digestão, microbiota e conforto intestinal.","SIMETICONA 100 mg é uma fórmula manipulada pensada para apoia digestão, microbiota e conforto intestinal. Composição/ativo principal: SIMETICONA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",SIMETICONA 100 mg | Me Joy,"SIMETICONA 100 mg. Apoia digestão, microbiota e conforto intestinal. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0121,14700,CINDURA 800 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","CINDURA 800 mg é uma fórmula manipulada pensada para apoia energia, disposição e performance com fórmula manipulada. Composição/ativo principal: CINDURA. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",CINDURA 800 mg | Me Joy,"CINDURA 800 mg. Apoia energia, disposição e performance com fórmula manipulada. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0122,9500,FENO GRECO 1000 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","FENO GRECO 1000 mg é uma fórmula manipulada pensada para apoia energia, disposição e performance com fórmula manipulada. Composição/ativo principal: FENO GRECO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",FENO GRECO 1000 mg | Me Joy,"FENO GRECO 1000 mg. Apoia energia, disposição e performance com fórmula manipulada. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0123,6300,KSM 66 (ASHWAGANDHA) 300 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","KSM 66 (ASHWAGANDHA) 300 mg é uma fórmula manipulada pensada para apoia energia, disposição e performance com fórmula manipulada. Composição/ativo principal: KSM 66 (ASHWAGANDHA). Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",KSM 66 (ASHWAGANDHA) 300 mg | Me Joy,"KSM 66 (ASHWAGANDHA) 300 mg. Apoia energia, disposição e performance com fórmula manipulada. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0124,5000,MACA PERUANA 500 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","MACA PERUANA 500 mg é uma fórmula manipulada pensada para apoia energia, disposição e performance com fórmula manipulada. Composição/ativo principal: MACA PERUANA. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",MACA PERUANA 500 mg | Me Joy,"MACA PERUANA 500 mg. Apoia energia, disposição e performance com fórmula manipulada. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0125,2600,MACA PERUANA 500 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","MACA PERUANA 500 mg é uma fórmula manipulada pensada para apoia energia, disposição e performance com fórmula manipulada. Composição/ativo principal: MACA PERUANA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",MACA PERUANA 500 mg | Me Joy,"MACA PERUANA 500 mg. Apoia energia, disposição e performance com fórmula manipulada. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0126,4000,TADALAFILA 10 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","TADALAFILA 10 mg é uma fórmula manipulada pensada para apoia energia, disposição e performance com fórmula manipulada. Composição/ativo principal: TADALAFILA. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",TADALAFILA 10 mg | Me Joy,"TADALAFILA 10 mg. Apoia energia, disposição e performance com fórmula manipulada. Fórmula manipulada. Entrega nacional. Me Joy."
MEJOY-0127,6700,TADALAFILA 10 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","TADALAFILA 10 mg é uma fórmula manipulada pensada para apoia energia, disposição e performance com fórmula manipulada. Composição/ativo principal: TADALAFILA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",TADALAFILA 10 mg | Me Joy,"TADALAFILA 10 mg. Apoia energia, disposição e performance com fórmula manipulada. Fórmula manipulada. Entrega nacional. Me Joy."
